lat,lon,kategori
-6.186153673631184,106.59804359565067,pasar
-6.4232322944986775,106.72982128439831,pasar
-7.489811800000002,108.79167765,pasar
-7.48473715,108.79003355000002,pasar
-7.696862347786055,108.65479235896409,pasar
-7.507749951083815,108.78467311759793,pasar
-6.4666020502503185,106.85561276831635,pasar
-7.537938044506945,108.34859018280075,pasar
-7.5252082000000025,108.38106105000001,pasar
-6.266497922974804,106.46782110988042,pasar
-7.612072668080139,108.72488438671839,pasar
-7.698531610722015,108.65570809431661,pasar
-7.699489682268905,108.65629569598225,pasar
-7.701928289417116,108.65809761966194,pasar
-7.527380070194931,108.41421214627707,pasar
-7.675608747442174,108.61469586338704,pasar
-7.729272523602255,108.47313178470893,pasar
-7.681194359616079,108.54843516235809,pasar
-7.695399132405643,108.50152944156164,pasar
-7.79277774162463,108.33942726437715,pasar
-6.541759622664027,107.43743333888281,pasar
-6.306098327711697,106.9345335004495,pasar
-7.484861859840461,108.79355977044284,pasar
-7.489356949999996,108.7913429,pasar
-6.275299420669137,106.70032206845808,pasar
-7.4578870945035725,107.60073987748672,pasar
-6.1664060628989805,107.04583285285197,pasar
-7.035370097254011,107.71360616099416,pasar
-7.034855929029638,107.71361146719418,pasar
-7.034910341959279,107.71382285112564,pasar
-7.0350050759227,107.71404066637828,pasar
-6.892011225324512,107.6250579080703,pasar
-7.372983526082223,108.5451925777347,pasar
-6.83525673113309,108.230033812056,pasar
-6.33840943359332,107.1207724641705,pasar
-6.338212415623839,107.12184689692272,pasar
-7.035574749999999,107.71391550000001,pasar
-7.035614762058253,107.71349125590237,pasar
-6.845454349562575,107.92700965305706,pasar
-6.94131794453986,107.64040002775059,pasar
-6.466472138312652,107.04079726868538,pasar
-6.389156236876584,106.84853741117345,pasar
-6.280976550828616,107.00828806074456,pasar
-6.280976550828616,107.00828806074456,pasar
-6.283764593496907,107.00788680708213,pasar
-6.261385307461602,107.05533427258659,pasar
-6.346455143333119,106.75626052705509,pasar
-6.41013040668654,107.46097545546844,pasar
-6.409174834548657,107.46350287571565,pasar
-6.409260138991578,107.4590792616625,pasar
-7.1990231683411166,107.66955475359849,pasar
-6.316686845512981,107.01094234762402,pasar
-6.50247226047505,108.42717829816131,pasar
-6.4997267500000016,108.40699479999999,pasar
-6.241958042217319,107.04286014051966,pasar
-6.923383285498955,107.59556567255925,pasar
-6.94331779520797,107.58238870416031,pasar
-6.977286794916519,106.84976662368427,pasar
-6.25293479142508,106.59536792575797,pasar
-6.569138596020192,107.75921697954553,pasar
-6.56904087773008,107.75886235587328,pasar
-6.569023179908335,107.75832199806636,pasar
-6.569059822819777,107.7584677837875,pasar
-6.568947872743695,107.75855617875906,pasar
-6.568939649810312,107.75910968295752,pasar
-6.56889844624138,107.75874387768582,pasar
-6.568747729347598,107.75862102382706,pasar
-6.568871604188021,107.75858167288523,pasar
-6.568968030384206,107.75790021436268,pasar
-6.56894535,107.75777344999999,pasar
-6.568754451379818,107.75779812495651,pasar
-6.568765129288213,107.7579252279036,pasar
-6.173823138555029,106.64568883786112,pasar
-6.173119652005104,106.64320289632218,pasar
-6.093095900148848,106.75097297238682,pasar
-6.341380686472546,106.72505990697343,pasar
-6.56913576957591,107.75854422611226,pasar
-6.362659019525976,106.99098250430565,pasar
-6.713478199999999,108.55010209999998,pasar
-6.165517853104601,106.56743255162439,pasar
-6.206539521363394,107.0161836690054,pasar
-6.952245791307011,107.69818819016812,pasar
-6.179744296636762,106.82478861590558,pasar
-6.903138653057515,107.65676947424059,pasar
-6.24282015,106.75196965,pasar
-7.278691187339155,106.93650110291689,pasar
-7.2788194329393,106.93637921357626,pasar
-6.231228778474957,106.86583282110844,pasar
-6.3362105607908585,107.3423314745331,pasar
-6.265520470143173,106.97063143050002,pasar
-7.030985696591563,107.54023431646222,pasar
-6.917844210403958,107.59042166566483,pasar
-7.135189851267976,108.27023204022518,pasar
-7.1957830782024415,108.50364187299031,pasar
-7.456890211685867,108.52430872100949,pasar
-6.258588414543653,106.6755103772413,pasar
-7.100081913243786,107.70497815833953,pasar
-7.237696208063787,107.83285178977962,pasar
-7.262868086843696,107.82052749665901,pasar
-6.458571923603174,106.64915199828975,pasar
-6.229679771218554,107.00050368196223,pasar
-7.490184814203088,107.34454229809592,pasar
-7.334772017364216,107.32769056548959,pasar
-7.4535474711338345,107.14215672087619,pasar
-7.105780753095869,107.11953818530658,pasar
-6.573871699105449,106.76920008365694,pasar
-6.5708338,106.75651854999998,pasar
-6.387045211330675,106.63259231126523,pasar
-6.349415415162142,107.17971780826727,pasar
-6.205266307021005,106.65370952069863,pasar
-6.441938721919967,106.59756667721818,pasar
-6.505034709085185,106.6545765044715,pasar
-7.198413932885007,107.66965923124242,pasar
-6.81720177233405,107.62298322929617,pasar
-7.338964920515549,108.2033315334024,pasar
-6.170290338605896,107.17848224107827,pasar
