lat,lon,kategori
-6.902488601202983,107.6083291835082,restoran
-6.939630875435168,107.66445881961249,restoran
-6.93921330128423,107.66948882653745,restoran
-6.906919232122927,107.59835550666246,restoran
-6.901368492094952,107.59711992641948,restoran
-6.903122673833366,107.60421844107675,restoran
-6.90217955,107.60402039999998,restoran
-6.9027068499999995,107.6142188,restoran
-6.9002770223899255,107.61477874841819,restoran
-6.905569489199636,107.62015622597,restoran
-6.914619025047759,107.6181340023172,restoran
-6.918353454072046,107.61770827325206,restoran
-6.91718205,107.6138203,restoran
-6.910871796590875,107.60816249133113,restoran
-6.889386500000001,107.60135079999999,restoran
-6.897885542424701,107.62041982392181,restoran
-6.93940715268791,107.66465352289096,restoran
